lambda,nu,emp_mean
156,1.0100000000000002,97.46
89,1.0300000000000002,76.84666666666666
78,1.0800000000000003,57.89333333333333
34,0.8,79.82666666666667
183,0.9400000000000002,98.39333333333333
70,1.1500000000000004,40.413333333333334
76,1.1200000000000003,48.31333333333333
190,1.0800000000000003,96.14
30,1.0400000000000003,26.493333333333332
34,0.9600000000000002,39.32
179,1.0800000000000003,95.84666666666666
34,0.8800000000000001,54.88
197,1.1500000000000004,92.4
163,0.9000000000000001,98.32
176,0.8400000000000001,98.56666666666666
65,0.8200000000000001,97.48
82,0.81,97.60666666666667
97,0.9100000000000001,97.60666666666667
199,1.0200000000000002,97.80666666666667
156,0.9500000000000002,98.05333333333333
117,0.8600000000000001,98.22666666666667
27,1.1500000000000004,17.566666666666666
123,1.0300000000000002,94.04666666666667
30,0.8800000000000001,47.666666666666664
173,0.9100000000000001,98.44666666666667
86,0.9800000000000002,89.33333333333333
67,0.9700000000000002,75.74666666666667
174,1.1900000000000004,76.18666666666667
156,0.8300000000000001,98.63333333333334
102,0.8200000000000001,98.29333333333334
21,1.1200000000000003,15.253333333333334
100,1.1300000000000003,58.84
180,0.8300000000000001,98.6
142,0.9900000000000002,97.3
131,1.0400000000000003,94.82
95,0.8,98.30666666666667
175,0.9100000000000001,98.24666666666667
71,0.9100000000000001,94.01333333333334
127,0.8400000000000001,98.47333333333333
23,0.9800000000000002,24.7
174,0.9800000000000002,97.96666666666667
69,0.8800000000000001,95.58666666666667
181,0.8700000000000001,98.5
126,1.1400000000000003,69.68666666666667
41,1.1200000000000003,27.033333333333335
55,1.1000000000000003,38.446666666666665
19,0.8200000000000001,36.68
63,1.1300000000000003,39.086666666666666
122,1.1300000000000003,70.32666666666667
56,1.0400000000000003,48.20666666666666
162,0.9200000000000002,98.32666666666667
188,0.8500000000000001,98.66666666666667
119,0.9600000000000002,97.14
174,1.0000000000000002,97.68
44,0.9700000000000002,49.50666666666667
196,1.1800000000000004,87.37333333333333
191,1.0900000000000003,96.3
44,0.9200000000000002,60.94
78,0.9300000000000002,93.22
73,1.0700000000000003,54.94
125,0.8800000000000001,98.09333333333333
54,1.0500000000000003,44.74666666666667
134,1.1400000000000003,72.59333333333333
157,0.9200000000000002,98.32666666666667
132,0.9900000000000002,96.99333333333334
48,0.8,94.94
23,1.1900000000000004,13.933333333333334
42,0.8600000000000001,76.96
81,1.1400000000000003,47.85333333333333
44,1.0500000000000003,36.72
68,0.8900000000000001,94.23333333333333
57,0.8300000000000001,95.92
10,1.0100000000000002,9.853333333333333
165,0.9800000000000002,97.82666666666667
68,1.0500000000000003,55.74
82,1.0400000000000003,69.37333333333333
89,0.9600000000000002,93.80666666666667
124,0.9300000000000002,97.80666666666667
78,0.9800000000000002,83.96666666666667
31,1.0800000000000003,23.76
42,1.0100000000000002,40.17333333333333
92,1.0500000000000003,74.00666666666666
91,1.0900000000000003,62.1
146,0.9100000000000001,98.29333333333334
130,0.9300000000000002,98.07333333333334
109,1.1600000000000004,56.70666666666666
171,0.9300000000000002,98.44
144,0.9400000000000002,97.9
147,0.9600000000000002,97.72
137,0.9000000000000001,98.21333333333334
119,0.8600000000000001,98.42
36,0.8700000000000001,62.18666666666667
27,1.1200000000000003,18.993333333333332
175,1.0300000000000002,97.73333333333333
151,0.9000000000000001,98.38
182,0.8,98.77333333333333
55,1.0400000000000003,47.92
100,0.8300000000000001,98.05333333333333
130,0.9900000000000002,96.66
89,1.0700000000000003,67.18
117,0.8500000000000001,98.49333333333334
124,1.0400000000000003,92.53333333333333
189,0.8300000000000001,98.74
112,0.9400000000000002,97.16
22,1.1400000000000003,14.893333333333333
129,1.1900000000000004,59.72666666666667
79,1.0500000000000003,62.553333333333335
154,0.8700000000000001,98.48666666666666
163,1.0200000000000002,97.42666666666666
44,1.1100000000000003,30.4
144,0.9300000000000002,98.16666666666667
92,0.9800000000000002,92.38666666666667
27,1.0400000000000003,23.773333333333333
83,1.1400000000000003,48.43333333333333
148,0.8400000000000001,98.52
174,0.8400000000000001,98.62666666666667
128,0.8600000000000001,98.36
74,1.1200000000000003,46.46
175,0.9300000000000002,98.36
32,1.0900000000000003,24.153333333333332
197,0.9000000000000001,98.63333333333334
31,0.8800000000000001,49.06666666666667
178,1.1600000000000004,85.15333333333334
88,1.1300000000000003,52.42
41,0.8700000000000001,70.2
59,1.0600000000000003,47.46
181,1.0800000000000003,96.71333333333334
28,0.9000000000000001,40.38666666666666
138,0.8700000000000001,98.49333333333334
148,1.0100000000000002,97.06666666666666
163,0.8600000000000001,98.65333333333334
56,0.9800000000000002,60.88
107,0.8500000000000001,98.12
20,1.0100000000000002,19.28
135,1.0200000000000002,95.96
151,1.1700000000000004,72.37333333333333
99,0.8900000000000001,97.82666666666667
66,1.1900000000000004,33.62
79,0.9500000000000002,90.82
24,0.8900000000000001,35.06
150,1.0300000000000002,96.58
108,1.1100000000000003,67.72
134,0.8600000000000001,98.42666666666666
58,1.0900000000000003,42.06
37,0.9600000000000002,42.9
169,0.9300000000000002,98.41333333333333
154,0.8200000000000001,98.58666666666667
16,1.0900000000000003,12.173333333333334
31,0.8,72.60666666666667
186,0.8200000000000001,98.64666666666666
60,1.1000000000000003,40.586666666666666
161,1.0100000000000002,97.16666666666667
56,0.9200000000000002,78.90666666666667
58,0.9700000000000002,65.46
107,1.0500000000000003,85.13333333333334
33,0.81,74.64666666666666
194,0.8900000000000001,98.46
174,1.1700000000000004,80.9
176,1.1800000000000004,81.18666666666667
151,0.9100000000000001,98.2
188,1.0600000000000003,97.13333333333334
150,1.0900000000000003,91.18
97,0.8600000000000001,98.06
45,0.81,93.94
82,1.0800000000000003,58.79333333333334
86,0.9400000000000002,94.38
102,1.0100000000000002,91.04666666666667
127,0.9100000000000001,97.83333333333333
83,0.9000000000000001,96.52666666666667
149,0.8300000000000001,98.57333333333334
128,0.9500000000000002,97.11333333333333
34,1.1500000000000004,21.526666666666667
12,1.1200000000000003,9.073333333333334
63,1.1900000000000004,32.43333333333333
92,1.1200000000000003,56.88
97,1.1300000000000003,57.77333333333333
74,0.8600000000000001,96.68
163,1.0900000000000003,94.2
119,0.9200000000000002,97.64
127,1.1700000000000004,62.1
66,0.9800000000000002,71.29333333333334
101,1.0800000000000003,72.22
72,1.0300000000000002,63.93333333333333
38,0.9700000000000002,42.846666666666664
188,1.0000000000000002,97.85333333333334
157,0.9600000000000002,97.88666666666667
197,1.0700000000000003,97.2
14,1.1300000000000003,10.533333333333333
82,1.1100000000000003,53.3
90,1.0400000000000003,74.58
28,1.1900000000000004,16.66
65,1.0000000000000002,65.55333333333333
176,1.1400000000000003,89.39333333333333
39,1.0500000000000003,32.49333333333333
120,1.1000000000000003,76.82
57,1.0700000000000003,43.446666666666665
10,1.0400000000000003,9.44
114,0.8300000000000001,98.36
144,1.0900000000000003,90.34
104,1.1300000000000003,60.986666666666665
148,0.9300000000000002,98.06666666666666
56,1.1200000000000003,36.526666666666664
145,0.9200000000000002,98.02666666666667
128,0.8300000000000001,98.55333333333333
158,0.9300000000000002,97.87333333333333
138,0.8800000000000001,98.18666666666667
95,0.9700000000000002,93.83333333333333
23,1.0400000000000003,20.04
116,1.1600000000000004,60.233333333333334
179,1.1900000000000004,78.6
120,0.8800000000000001,97.94
114,1.0200000000000002,92.54
106,1.1300000000000003,63.04666666666667
199,0.8600000000000001,98.66666666666667
129,0.9700000000000002,97.34666666666666
112,0.9700000000000002,96.17333333333333
121,1.1200000000000003,71.89333333333333
185,0.8200000000000001,98.74666666666667
67,0.9200000000000002,90.28666666666666
59,0.8400000000000001,96.1
65,0.9700000000000002,74.64
174,0.8300000000000001,98.57333333333334
79,1.1200000000000003,49.75333333333333
103,1.0300000000000002,86.84
35,1.0800000000000003,26.68
69,1.1900000000000004,35.92
176,1.0500000000000003,97.04666666666667
95,0.9100000000000001,97.03333333333333
135,0.9600000000000002,97.5
81,1.1200000000000003,50.3
46,0.8,94.63333333333334
123,1.0000000000000002,95.25333333333333
155,1.1300000000000003,84.77333333333333
34,1.1100000000000003,24.68
25,1.0400000000000003,21.986666666666668
109,1.0400000000000003,87.85333333333334
139,0.9800000000000002,97.61333333333333
149,0.9100000000000001,98.32
110,0.9000000000000001,97.84666666666666
151,0.9400000000000002,98.13333333333334
192,0.9100000000000001,98.50666666666666
104,1.0500000000000003,81.36666666666666
157,0.8,98.52666666666667
198,0.8800000000000001,98.6
90,0.8,98.27333333333333
16,1.1300000000000003,11.686666666666667
180,1.0700000000000003,96.62
186,1.1000000000000003,95.29333333333334
52,1.0800000000000003,38.88
11,0.9100000000000001,13.406666666666666
150,0.9800000000000002,97.26
15,1.1600000000000004,10.033333333333333
172,1.1800000000000004,78.39333333333333
134,1.1200000000000003,78.46
168,0.81,98.74
160,1.1400000000000003,84.84666666666666
181,0.8500000000000001,98.58
166,0.8600000000000001,98.5
40,0.9700000000000002,44.193333333333335
34,1.0500000000000003,28.733333333333334
130,1.0500000000000003,92.65333333333334
95,1.1500000000000004,52.94
154,1.1100000000000003,89.06
66,0.8500000000000001,96.30666666666667
94,0.9600000000000002,94.46
125,1.1500000000000004,67.62
178,0.8700000000000001,98.47333333333333
112,1.1700000000000004,56.093333333333334
77,1.1600000000000004,42.68666666666667
57,0.8200000000000001,96.26
157,0.8200000000000001,98.58666666666667
160,0.8300000000000001,98.64666666666666
142,1.0300000000000002,95.88666666666667
68,1.0700000000000003,51.153333333333336
143,1.0700000000000003,92.15333333333334
174,1.0500000000000003,97.1
163,1.0600000000000003,96.18
142,0.9100000000000001,98.28
161,1.0000000000000002,97.42
149,1.1700000000000004,71.84666666666666
151,0.9300000000000002,98.06666666666666
127,1.1600000000000004,64.52666666666667
108,0.8300000000000001,98.33333333333333
28,1.1100000000000003,19.96
194,0.9400000000000002,98.26
188,1.0400000000000003,97.31333333333333
97,0.9800000000000002,93.83333333333333
35,1.0500000000000003,29.36
170,1.1100000000000003,92.52666666666667
180,1.0200000000000002,97.73333333333333
190,1.1600000000000004,88.68
53,1.0600000000000003,42.14
50,1.0400000000000003,43.82666666666667
112,0.8200000000000001,98.36
31,1.0900000000000003,23.573333333333334
166,1.1300000000000003,88.42
15,0.81,28.24
51,0.9000000000000001,80.2
77,0.8600000000000001,96.98666666666666
36,0.8600000000000001,64.1
75,1.0500000000000003,61.06666666666667
139,1.1900000000000004,62.75333333333333
137,1.0900000000000003,87.55333333333333
79,1.0600000000000003,61.71333333333333
47,1.0900000000000003,34.14666666666667
174,0.9700000000000002,98.02
30,1.0900000000000003,22.72
178,0.8800000000000001,98.49333333333334
187,0.81,98.74666666666667
100,0.9600000000000002,95.54666666666667
160,1.0900000000000003,93.07333333333334
144,1.0100000000000002,96.78666666666666
170,1.0900000000000003,94.34666666666666
146,0.9500000000000002,97.83333333333333
137,0.9600000000000002,97.34
182,1.0600000000000003,96.76
103,0.8500000000000001,98.26666666666667
180,1.1500000000000004,87.91333333333333
166,0.9700000000000002,98.24
41,0.8,91.8
39,1.0400000000000003,32.88666666666666
160,0.8,98.72666666666667
167,0.8900000000000001,98.48666666666666
178,1.0900000000000003,95.95333333333333
173,1.1200000000000003,91.42
149,0.9900000000000002,97.55333333333333
172,0.8800000000000001,98.48666666666666
57,0.9500000000000002,70.94666666666667
90,0.8800000000000001,97.53333333333333
126,0.8800000000000001,98.25333333333333
181,0.8800000000000001,98.48
100,1.1000000000000003,64.68
156,1.1300000000000003,86.35333333333334
112,1.0200000000000002,92.91333333333333
93,0.8500000000000001,97.76666666666667
94,0.9900000000000002,90.67333333333333
131,1.0700000000000003,90.29333333333334
89,0.8200000000000001,98.04666666666667
50,0.9700000000000002,56.84
182,0.9800000000000002,98.16666666666667
22,0.8800000000000001,33.53333333333333
96,1.0100000000000002,88.88666666666667
18,0.9200000000000002,23.24
116,1.0600000000000003,86.1
192,0.8400000000000001,98.72666666666667
11,0.9200000000000002,13.293333333333333
48,1.0400000000000003,41.18
160,0.8700000000000001,98.61333333333333
108,0.9100000000000001,97.54
121,0.9200000000000002,97.91333333333333
47,1.1300000000000003,29.78
35,0.81,79.04666666666667
86,0.8300000000000001,97.84666666666666
138,0.8200000000000001,98.46666666666667
28,0.9100000000000001,38.52
125,0.8400000000000001,98.23333333333333
21,0.8,44.81333333333333
184,1.0500000000000003,96.94
56,1.0500000000000003,45.43333333333333
32,0.9500000000000002,38.053333333333335
138,0.8400000000000001,98.52
191,1.1500000000000004,90.48666666666666
39,0.8900000000000001,61.24666666666667
101,0.8200000000000001,98.35333333333334
157,1.1800000000000004,72.06
148,1.0600000000000003,95.11333333333333
190,1.0600000000000003,96.74666666666667
169,1.0300000000000002,96.82666666666667
143,0.9400000000000002,97.91333333333333
87,0.9400000000000002,94.80666666666667
134,1.0000000000000002,96.64
167,1.0300000000000002,97.41333333333333
115,0.8400000000000001,98.36666666666666
134,0.8700000000000001,98.20666666666666
17,1.1300000000000003,12.013333333333334
32,0.9000000000000001,46.18
126,1.0100000000000002,96.06666666666666
121,0.9800000000000002,96.14
67,0.81,97.53333333333333
12,0.8600000000000001,18.033333333333335
117,1.1900000000000004,54.36666666666667
77,1.1800000000000004,38.9
185,0.9500000000000002,98.4
62,0.8800000000000001,93.79333333333334
178,0.9200000000000002,98.40666666666667
136,0.8400000000000001,98.45333333333333
55,0.9300000000000002,75.39333333333333
170,1.1000000000000003,93.82
16,0.8700000000000001,24.173333333333332
40,0.9200000000000002,54.733333333333334
146,1.0900000000000003,90.24666666666667
156,0.8,98.74
79,1.1000000000000003,51.88
72,0.9900000000000002,75.70666666666666
162,0.8,98.7
155,0.81,98.62666666666667
104,0.9800000000000002,94.94
133,0.9700000000000002,97.34666666666666
143,1.0600000000000003,94.1
22,1.0500000000000003,19.14
87,1.1800000000000004,44.48
130,1.1700000000000004,63.1
193,0.8900000000000001,98.54
102,1.0700000000000003,76.20666666666666
31,0.9900000000000002,31.733333333333334
158,1.1700000000000004,75.68
14,0.8,27.033333333333335
79,0.9600000000000002,90.48
147,1.0700000000000003,93.54
49,0.8,95.45333333333333
144,1.1000000000000003,89.81333333333333
49,0.8400000000000001,92.18
80,1.1000000000000003,54.333333333333336
108,0.9600000000000002,96.12
174,0.8600000000000001,98.59333333333333
178,1.1500000000000004,87.88666666666667
92,1.1800000000000004,46.78666666666667
58,1.0200000000000002,53.06666666666667
23,0.9000000000000001,31.753333333333334
185,1.1600000000000004,87.37333333333333
74,0.9300000000000002,92.85333333333334
96,0.9100000000000001,96.98666666666666
158,1.1400000000000003,83.23333333333333
49,0.9500000000000002,59.56666666666667
114,0.9100000000000001,97.8
140,0.9600000000000002,97.42666666666666
31,1.0300000000000002,28.026666666666667
121,0.8900000000000001,98.04
88,1.1600000000000004,47.24
71,1.0500000000000003,58.27333333333333
19,0.8500000000000001,31.246666666666666
127,1.0700000000000003,89.64666666666666
106,1.0800000000000003,75.62
160,1.0500000000000003,96.32
127,0.9200000000000002,97.78666666666666
65,0.8900000000000001,93.78
84,0.8700000000000001,97.44666666666667
12,0.9100000000000001,15.306666666666667
54,1.1100000000000003,37.2
50,0.8,96.06
17,1.1200000000000003,12.706666666666667
109,0.8800000000000001,98.08
41,1.0700000000000003,32.306666666666665
125,1.0200000000000002,95.3
156,1.1800000000000004,72.22
20,1.1000000000000003,15.22
143,0.9800000000000002,97.37333333333333
83,0.9700000000000002,90.54
180,1.1300000000000003,92.14666666666666
159,1.1800000000000004,73.1
76,0.8700000000000001,97.01333333333334
123,0.8500000000000001,98.3
80,1.0000000000000002,79.38
83,1.1100000000000003,53.50666666666667
190,1.1900000000000004,80.98666666666666
123,0.8200000000000001,98.38666666666667
179,1.1100000000000003,93.87333333333333
103,1.0900000000000003,69.91333333333333
94,1.1500000000000004,51.68666666666667
82,0.9300000000000002,94.66
140,0.8600000000000001,98.37333333333333
188,0.8700000000000001,98.57333333333334
90,0.8400000000000001,98.02
181,0.9700000000000002,98.16666666666667
142,1.1500000000000004,75.32666666666667
15,1.0200000000000002,14.586666666666666
189,0.9500000000000002,98.20666666666666
183,1.0200000000000002,97.81333333333333
130,0.9700000000000002,97.2
137,0.9900000000000002,96.94666666666667
54,1.1300000000000003,33.973333333333336
187,1.1900000000000004,80.18
28,1.1200000000000003,19.686666666666667
51,0.81,95.88
138,0.9900000000000002,97.26
180,1.1200000000000003,93.67333333333333
142,0.9300000000000002,97.95333333333333
194,0.8300000000000001,98.70666666666666
75,0.8800000000000001,96.25333333333333
193,0.8200000000000001,98.7
196,0.8700000000000001,98.70666666666666
191,1.0800000000000003,96.69333333333333
31,0.8500000000000001,56.28666666666667
178,0.9300000000000002,98.3
143,1.1000000000000003,87.40666666666667
41,0.9400000000000002,52.193333333333335
144,1.1800000000000004,66.64666666666666
51,0.8500000000000001,92.07333333333334
155,0.8,98.74
139,1.1700000000000004,68.24
60,0.9200000000000002,84.0
81,1.1700000000000004,42.46666666666667
101,1.0600000000000003,77.57333333333334
53,1.0900000000000003,38.166666666666664
60,1.0400000000000003,51.14
10,1.0000000000000002,9.673333333333334
39,1.0300000000000002,35.64
193,0.8500000000000001,98.64
133,0.9600000000000002,97.16666666666667
36,0.9300000000000002,47.92
32,0.8300000000000001,64.89333333333333
171,1.1000000000000003,93.86666666666666
76,0.9400000000000002,91.48666666666666
167,1.0800000000000003,95.08666666666667
149,0.8500000000000001,98.46666666666667
132,1.1100000000000003,80.58
24,1.1900000000000004,14.42
193,0.8800000000000001,98.54
195,1.0200000000000002,97.94666666666667
183,1.0500000000000003,97.16
19,1.0000000000000002,18.72
36,1.1000000000000003,25.653333333333332
76,1.0500000000000003,62.22666666666667
50,1.0900000000000003,36.10666666666667
171,1.0500000000000003,96.96
118,0.8400000000000001,98.26666666666667
98,0.8800000000000001,97.51333333333334
109,1.0600000000000003,82.82
167,0.9300000000000002,98.22666666666667
142,0.9700000000000002,97.62666666666667
84,1.0200000000000002,76.34
180,1.1900000000000004,78.10666666666667
43,0.8500000000000001,83.64
159,0.9700000000000002,97.95333333333333
78,1.0300000000000002,68.14
151,1.1100000000000003,89.46666666666667
92,0.8500000000000001,97.74
48,1.1900000000000004,25.333333333333332
187,1.1300000000000003,93.30666666666667
35,0.9700000000000002,39.693333333333335
134,0.9900000000000002,96.88666666666667
188,1.1000000000000003,95.66
67,0.8,97.69333333333333
34,0.9200000000000002,47.44
45,0.9600000000000002,52.39333333333333
82,1.0600000000000003,63.64666666666667
126,0.9400000000000002,97.58
35,1.1300000000000003,22.993333333333332
96,0.9300000000000002,96.96666666666667
140,0.8,98.44666666666667
125,1.1000000000000003,80.26666666666667
62,0.81,97.3
17,0.9600000000000002,19.386666666666667
12,1.0600000000000003,10.326666666666666
168,1.1100000000000003,91.81333333333333
172,1.0700000000000003,96.52666666666667
62,1.1600000000000004,34.92666666666667
127,1.0900000000000003,84.07333333333334
99,1.1300000000000003,58.57333333333333
89,1.1200000000000003,54.82
13,1.0600000000000003,11.273333333333333
156,0.9900000000000002,97.78
177,1.1100000000000003,93.87333333333333
133,0.8800000000000001,98.38
110,0.9100000000000001,97.57333333333334
153,0.8900000000000001,98.26
63,1.0800000000000003,46.653333333333336
32,1.0800000000000003,25.38
137,1.1200000000000003,80.39333333333333
69,1.1100000000000003,45.626666666666665
38,1.0400000000000003,32.44
64,0.9500000000000002,78.2
93,1.0400000000000003,78.21333333333334
28,0.9900000000000002,28.866666666666667
72,0.9400000000000002,89.90666666666667
194,1.1200000000000003,94.46666666666667
151,0.8300000000000001,98.50666666666666
149,0.8800000000000001,98.44
117,0.9500000000000002,97.04
16,1.1700000000000004,10.533333333333333
75,0.9700000000000002,84.90666666666667
131,0.8800000000000001,98.17333333333333
69,0.9000000000000001,93.16
62,0.9500000000000002,76.50666666666666
103,0.8600000000000001,98.04
76,0.9700000000000002,84.87333333333333
87,0.8400000000000001,97.84666666666666
196,0.9600000000000002,98.28
185,1.0400000000000003,97.3
76,0.8800000000000001,96.60666666666667
112,1.0600000000000003,85.73333333333333
129,0.8600000000000001,98.24666666666667
182,1.0400000000000003,97.54666666666667
69,1.1400000000000003,40.8
83,0.81,98.18666666666667
195,0.8600000000000001,98.66
117,1.0400000000000003,90.11333333333333
192,1.1600000000000004,88.70666666666666
25,1.1200000000000003,17.7
11,0.8900000000000001,14.993333333333334
139,1.0300000000000002,95.62666666666667
170,0.81,98.8
180,1.0600000000000003,96.98
120,0.9400000000000002,97.26
172,0.8400000000000001,98.64
109,1.0000000000000002,94.97333333333333
113,0.9100000000000001,97.72
148,1.1200000000000003,85.83333333333333
167,1.1500000000000004,85.80666666666667
27,0.9700000000000002,30.64
14,0.9300000000000002,17.2
77,1.1900000000000004,37.873333333333335
112,1.0500000000000003,85.99333333333334
150,1.1400000000000003,80.25333333333333
47,1.1600000000000004,27.2
84,0.8,98.15333333333334
117,1.1600000000000004,60.78666666666667
98,0.9400000000000002,96.18
80,0.9100000000000001,95.87333333333333
114,1.1100000000000003,70.94
118,0.9300000000000002,97.57333333333334
115,0.9500000000000002,97.20666666666666
123,0.9100000000000001,98.16
127,1.1300000000000003,71.9
183,1.1800000000000004,81.73333333333333
85,0.9900000000000002,86.54
77,0.9700000000000002,86.19333333333333
84,0.9600000000000002,92.55333333333333
37,1.1100000000000003,26.526666666666667
179,1.1000000000000003,94.02
155,1.1400000000000003,83.38
77,0.81,97.88
124,1.1800000000000004,58.60666666666667
195,0.9100000000000001,98.51333333333334
106,0.8400000000000001,98.07333333333334
109,1.1900000000000004,51.333333333333336
45,1.0500000000000003,37.64
12,1.0800000000000003,9.913333333333334
193,1.0400000000000003,97.60666666666667
70,1.1200000000000003,43.49333333333333
107,0.9900000000000002,94.02
69,1.1300000000000003,42.75333333333333
52,1.0700000000000003,40.266666666666666
