thr,lut
2.162515177495777596e+00,4.249400000000000000e+04
3.844456660625970912e+00,4.507700000000000000e+04
3.844457924303306129e+00,4.766000000000000000e+04
3.844459187981472681e+00,5.024300000000000000e+04
3.844460451660468792e+00,5.282600000000000000e+04
3.844461465929738253e+00,5.540900000000000000e+04
5.536007217743794229e+00,5.799200000000000000e+04
5.536009976009000688e+00,6.057500000000000000e+04
5.536012734276956948e+00,6.315800000000000000e+04
8.649977536515171650e+00,6.574100000000000000e+04
8.649981801377624180e+00,6.832400000000000000e+04
8.649986066244281346e+00,7.090700000000000000e+04
8.649990331115143150e+00,7.349000000000000000e+04
8.649994595990213142e+00,7.607300000000000000e+04
8.649998299700920157e+00,7.865600000000000000e+04
8.650002003414799745e+00,8.123900000000000000e+04
8.650005707131851906e+00,8.382200000000000000e+04
1.245594846538628886e+01,8.556100000000000000e+04
1.297493738287616516e+01,8.655300000000000000e+04
1.537765453773026891e+01,8.754500000000000000e+04
1.537766127719260467e+01,8.928400000000000000e+04
1.537766801666085037e+01,9.102300000000000000e+04
1.537767475613500245e+01,9.276200000000000000e+04
1.537768016545405381e+01,9.450100000000000000e+04
1.660787599231984402e+01,9.624000000000000000e+04
1.946228825505912141e+01,9.723000000000000000e+04
1.946229379472791265e+01,9.897100000000000000e+04
2.214370960079347128e+01,1.015540000000000000e+05
2.214372431111948814e+01,1.032930000000000000e+05
2.214373902146505202e+01,1.050320000000000000e+05
2.306638754045520301e+01,1.067710000000000000e+05
2.491164973460044862e+01,1.146960000000000000e+05
2.594960654121949872e+01,1.158170000000000000e+05
3.321524012807603299e+01,1.163740000000000000e+05
3.321525112612481223e+01,1.173430000000000000e+05
3.459916955862518506e+01,1.222960000000000000e+05
3.459918661734471357e+01,1.240370000000000000e+05
3.459920367608105352e+01,1.257780000000000000e+05
3.459922073483421912e+01,1.275190000000000000e+05
3.459924347986460447e+01,1.302500000000000000e+05
3.459926622492489656e+01,1.319890000000000000e+05
3.459928897001509540e+01,1.337280000000000000e+05
3.459931171513518677e+01,1.354670000000000000e+05
3.459933146750059052e+01,1.372060000000000000e+05
3.459935121988853979e+01,1.389450000000000000e+05
3.459937097229904879e+01,1.406840000000000000e+05
3.459938466432411275e+01,1.424250000000000000e+05
3.459939835636001249e+01,1.441660000000000000e+05
3.892420042006327918e+01,1.486380000000000000e+05
4.613210434812418725e+01,1.501880000000000000e+05
4.982251713045465635e+01,1.546670000000000000e+05
4.982252965823089852e+01,1.571130000000000000e+05
4.982256689252564286e+01,1.588540000000000000e+05
5.189845854774549849e+01,1.605950000000000000e+05
5.535820044745081248e+01,1.735980000000000000e+05
6.150880477252506040e+01,1.745880000000000000e+05
6.150885868506848198e+01,1.780690000000000000e+05
6.150891259770641284e+01,1.815500000000000000e+05
6.150896651043885299e+01,1.850310000000000000e+05
6.150900978256879625e+01,1.885120000000000000e+05
6.227788052627942506e+01,1.919930000000000000e+05
6.642953364479686229e+01,1.936780000000000000e+05
6.642957763575279273e+01,1.954080000000000000e+05
6.642962162676700189e+01,1.965780000000000000e+05
6.919738358075680651e+01,1.971390000000000000e+05
7.784656804640947314e+01,2.037150000000000000e+05
7.784662561728953278e+01,2.054560000000000000e+05
7.784668318825474387e+01,2.071970000000000000e+05
7.784674075930512060e+01,2.089380000000000000e+05
7.784679833044063457e+01,2.106790000000000000e+05
7.784684832649583086e+01,2.124200000000000000e+05
7.784689832261524600e+01,2.141610000000000000e+05
7.784694831879888000e+01,2.159020000000000000e+05
7.784699263365169486e+01,2.193860000000000000e+05
8.303661054706972777e+01,2.251120000000000000e+05
8.857214861159330610e+01,2.257800000000000000e+05
8.857221921687917643e+01,2.275220000000000000e+05
8.857228982227761094e+01,2.292640000000000000e+05
9.226266985472825866e+01,2.310060000000000000e+05
9.964323936976380480e+01,2.399640000000000000e+05
1.037944586230648270e+02,2.447950000000000000e+05
1.037945013795756921e+02,2.463070000000000000e+05
1.037945441361218002e+02,2.472590000000000000e+05
1.037945868927031228e+02,2.482110000000000000e+05
1.037946081026738625e+02,2.506400000000000000e+05
1.037946293126532709e+02,2.515200000000000000e+05
1.107137979248611828e+02,2.548750000000000000e+05
1.245520502541211272e+02,2.554840000000000000e+05
1.328548452601110057e+02,2.588440000000000000e+05
1.383899950589798493e+02,2.627630000000000000e+05
1.383901099698196617e+02,2.645020000000000000e+05
1.383902248808502691e+02,2.662410000000000000e+05
1.383903397920717566e+02,2.679800000000000000e+05
1.383904762493951068e+02,2.714640000000000000e+05
1.383906127069875822e+02,2.771940000000000000e+05
1.383907491648491259e+02,2.829240000000000000e+05
1.383909311090831693e+02,2.886450000000000000e+05
1.383911130537955785e+02,2.921260000000000000e+05
1.383912949989864103e+02,2.956070000000000000e+05
1.383914769446556932e+02,2.990880000000000000e+05
1.383916349504934260e+02,3.025690000000000000e+05
1.383917929566919724e+02,3.060500000000000000e+05
1.383919509632513325e+02,3.095310000000000000e+05
1.383919790932447995e+02,3.098520000000000000e+05
1.383920886207751551e+02,3.133360000000000000e+05
1.383921981484788830e+02,3.190540000000000000e+05
1.556900619844221865e+02,3.282560000000000000e+05
1.660683936020314206e+02,3.401700000000000000e+05
1.660686685277653680e+02,3.410370000000000000e+05
1.660689434544095775e+02,3.419040000000000000e+05
1.845196325876213734e+02,3.429090000000000000e+05
1.845196825948929131e+02,3.432830000000000000e+05
1.952946470606912044e+02,3.438440000000000000e+05
1.992798803560963279e+02,3.440380000000000000e+05
2.039250902338254150e+02,3.637750000000000000e+05
2.075825123863917554e+02,3.654290000000000000e+05
2.075825958742680086e+02,3.841070000000000000e+05
2.075826807087917132e+02,3.858020000000000000e+05
2.075827655433847667e+02,3.874970000000000000e+05
2.214200642275256143e+02,4.016720000000000000e+05
2.460194939619646846e+02,4.022320000000000000e+05
2.460196377103283112e+02,4.039710000000000000e+05
2.460197814588598533e+02,4.057100000000000000e+05
2.460199252075594245e+02,4.074490000000000000e+05
2.460200405849266474e+02,4.091880000000000000e+05
2.490953062811861116e+02,4.102200000000000000e+05
2.656989810141014914e+02,4.172680000000000000e+05
2.767683696583385426e+02,4.228550000000000000e+05
2.767688268697037302e+02,4.231630000000000000e+05
2.767691308801909713e+02,4.337200000000000000e+05
2.767692433881784382e+02,4.343000000000000000e+05
2.767693283676764509e+02,4.364700000000000000e+05
3.113607934936413812e+02,4.379560000000000000e+05
3.113608722619155742e+02,4.484980000000000000e+05
3.113613327541623335e+02,4.537210000000000000e+05
3.113617932477711747e+02,4.589440000000000000e+05
3.113618689869820173e+02,4.652540000000000000e+05
3.113619447262296944e+02,4.714550000000000000e+05
3.113620204655142629e+02,4.776560000000000000e+05
3.113620962048356660e+02,4.838570000000000000e+05
3.113623052455538414e+02,4.891960000000000000e+05
3.113625142865527664e+02,4.954650000000000000e+05
3.113627233278323274e+02,5.017340000000000000e+05
3.113630929377382017e+02,5.080780000000000000e+05
3.113634625485216247e+02,5.133010000000000000e+05
3.113637230943552368e+02,5.232510000000000000e+05
3.321203571377382104e+02,5.370150000000000000e+05
3.321214567336971299e+02,5.375030000000000000e+05
3.321225563369372935e+02,5.379910000000000000e+05
3.542603560763832320e+02,5.404870000000000000e+05
3.542609208290830338e+02,5.439670000000000000e+05
3.542614855835834646e+02,5.474470000000000000e+05
3.690225837208454891e+02,5.486190000000000000e+05
3.690226326597011735e+02,5.507420000000000000e+05
3.905705504031874966e+02,5.518630000000000000e+05
3.985402442295715559e+02,5.522350000000000000e+05
3.985405569348968129e+02,5.569250000000000000e+05
4.078298591943196243e+02,5.638220000000000000e+05
4.151451946642088728e+02,5.642740000000000000e+05
4.151455285839469411e+02,6.046000000000000000e+05
4.151458678900375503e+02,6.070340000000000000e+05
4.981632022192174531e+02,6.354610000000000000e+05
5.313575158345370255e+02,6.552160000000000000e+05
5.534928529716460162e+02,6.664600000000000000e+05
5.534937720361870106e+02,6.699420000000000000e+05
5.534946911037801556e+02,6.734240000000000000e+05
5.535050403985167122e+02,6.758580000000000000e+05
5.535076445373215392e+02,6.776560000000000000e+05
5.535090998020322104e+02,6.846180000000000000e+05
5.535105550743953700e+02,6.915800000000000000e+05
5.535120103544107906e+02,6.985420000000000000e+05
5.535134656420786996e+02,7.055040000000000000e+05
5.535147294507354445e+02,7.124660000000000000e+05
5.535159932651633881e+02,7.194280000000000000e+05
5.535193491034513045e+02,7.255720000000000000e+05
5.535203640012184678e+02,7.315550000000000000e+05
6.117290753625178468e+02,7.412150000000000000e+05
6.226969032066798491e+02,7.431480000000000000e+05
7.379847095103074253e+02,8.474440000000000000e+05
7.810729523479961927e+02,8.669410000000000000e+05
7.970095305777002750e+02,8.671220000000000000e+05
7.970169846062894976e+02,8.710750000000000000e+05
7.970188903190672818e+02,8.762970000000000000e+05
7.970207960409585439e+02,8.815190000000000000e+05
8.155985464912454290e+02,8.867410000000000000e+05
8.302294534977003195e+02,8.870440000000000000e+05
1.106907303933033518e+03,1.018065000000000000e+06
1.223292303536054305e+03,1.020465000000000000e+06
1.245216423283928179e+03,1.024938000000000000e+06
1.328228398170664150e+03,1.383936000000000000e+06
1.416746528373315641e+03,1.390286000000000000e+06
1.416751044521844506e+03,1.397250000000000000e+06
1.416755560699165244e+03,1.404214000000000000e+06
1.475771203442531487e+03,1.411178000000000000e+06
1.475774436270883143e+03,1.414527000000000000e+06
1.475777669113398360e+03,1.417876000000000000e+06
1.660228137655429464e+03,1.447105000000000000e+06
2.213664334259993666e+03,1.640898000000000000e+06
2.213675972556920442e+03,1.654824000000000000e+06
2.213687610976223823e+03,1.668750000000000000e+06
2.213699249517906537e+03,1.682676000000000000e+06
2.213710888181969494e+03,1.696602000000000000e+06
2.213720995542154014e+03,1.710527000000000000e+06
2.213731102994635421e+03,1.724453000000000000e+06
2.213750399296580781e+03,1.731060000000000000e+06
2.213759970999744382e+03,1.752250000000000000e+06
2.213761119609686375e+03,1.754566000000000000e+06
2.213770691405554317e+03,1.774251000000000000e+06
2.446540883628638767e+03,1.788000000000000000e+06
2.490409588325956065e+03,1.799837000000000000e+06
2.490410266685194074e+03,2.139440000000000000e+06
2.656379284475185614e+03,2.149644000000000000e+06
3.187329885605236541e+03,2.163964000000000000e+06
3.187345124285791826e+03,2.174410000000000000e+06
3.187360363112061350e+03,2.184856000000000000e+06
3.320122014484032661e+03,2.195302000000000000e+06
4.426202037173319695e+03,2.632619000000000000e+06
4.879575879463496676e+03,2.641970000000000000e+06
4.891772214932547286e+03,2.647891000000000000e+06
